topic,topic_label,asset,signal,subset,n_events,pre_mean,pre_t,pre_p,pre_boot_p,post_mean,post_t,post_p,post_boot_p
energy_oil,Energy / Oil,XLF,vol_z,initiated,158,-0.026747,-0.4737,0.6363537880382357,0.6736,0.183919,1.2932,0.19783691581342988,0.2044
energy_oil,Energy / Oil,XLF,dvol_z,initiated,158,-0.027184,-0.4812,0.6310587893603065,0.6356,0.186392,1.3003,0.19541042644618,0.2112
energy_oil,Energy / Oil,XLF,signed_vol_tick,initiated,158,63630.563291,0.8186,0.4142579476360714,0.4308,696797.151899,1.6503,0.10088490208791669,0.1172
energy_oil,Energy / Oil,XLF,OFI_bvc,initiated,158,0.010341,1.7456,0.08284157408159655,0.0864,-0.038769,-3.5729,0.0004691680178628088,0.0004
energy_oil,Energy / Oil,XLF,vpin_50,initiated,158,0.445652,39.9955,6.528601023228881e-83,0.0,0.437854,32.0741,4.61111935522599e-70,0.0
energy_oil,Energy / Oil,XLF,vpin_z,initiated,158,-0.458379,-6.5283,9.254718311589812e-10,0.0,-0.423818,-5.162,7.437883187511793e-07,0.0
energy_oil,Energy / Oil,XLF,kyle_lambda_100,initiated,158,0.0,53.84,1.1262411087445347e-102,0.0,0.0,51.6946,1.7238143906210384e-100,0.0
energy_oil,Energy / Oil,XLF,dollar_volume,initiated,158,12719777.48255,10.7803,1.2529847422337097e-20,0.0,20636099.692973,5.5817,1.0222809464454913e-07,0.0
energy_oil,Energy / Oil,XLK,logret,all,173,0.000173,3.3841,0.0008845961857275296,0.0024,-7.4e-05,-1.1634,0.24625865103863706,0.2384
energy_oil,Energy / Oil,XLK,vol_z,all,173,0.221116,2.6716,0.008274226485296349,0.0076,0.017551,0.1605,0.872712219244041,0.8292
energy_oil,Energy / Oil,XLK,dvol_z,all,173,0.221909,2.6767,0.008155208542707333,0.0104,0.015859,0.1451,0.8848091159813278,0.8652
energy_oil,Energy / Oil,XLK,signed_vol_tick,all,173,44968.219653,0.8473,0.39798500087068744,0.3832,-386610.739884,-3.4045,0.0008249113468395822,0.0028
energy_oil,Energy / Oil,XLK,OFI_bvc,all,173,0.036773,2.3132,0.02189522992387499,0.02,-0.019883,-4.0544,7.603746035767557e-05,0.0004
energy_oil,Energy / Oil,XLK,vpin_50,all,173,0.444708,32.3853,6.795688016716923e-74,0.0,0.437149,31.9172,3.1806156928275346e-73,0.0
energy_oil,Energy / Oil,XLK,vpin_z,all,173,-0.322401,-4.4718,1.4280478055125351e-05,0.0,-0.315639,-3.9851,0.00010036323197010746,0.0
energy_oil,Energy / Oil,XLK,kyle_lambda_100,all,173,0.0,40.6765,3.624799029896944e-90,0.0,0.0,36.5421,5.485820903071374e-83,0.0
energy_oil,Energy / Oil,XLK,dollar_volume,all,173,16517484.767053,10.4494,4.2334947084023505e-20,0.0,17148353.288542,5.7332,4.336673903244748e-08,0.0
energy_oil,Energy / Oil,XLK,logret,initiated,141,2e-06,0.1069,0.915012392667015,0.9428,-9.2e-05,-1.2103,0.22820936207850362,0.2396
energy_oil,Energy / Oil,XLK,vol_z,initiated,141,-0.150606,-2.4094,0.017279978440026777,0.0128,0.103825,0.7971,0.42673399601201156,0.4184
energy_oil,Energy / Oil,XLK,dvol_z,initiated,141,-0.15241,-2.449,0.015562785653368586,0.0116,0.102125,0.7842,0.43423932841249835,0.4356
energy_oil,Energy / Oil,XLK,signed_vol_tick,initiated,141,-143808.950355,-3.9623,0.00011777411106451998,0.0004,-466613.297872,-3.3787,0.0009434125911305597,0.0028
energy_oil,Energy / Oil,XLK,OFI_bvc,initiated,141,-0.030457,-3.8295,0.0001930444550015576,0.0,-0.020377,-3.7687,0.0002410683903590803,0.0008
energy_oil,Energy / Oil,XLK,vpin_50,initiated,141,0.404411,27.6714,1.0130252777095484e-57,0.0,0.391951,28.0827,1.0743138719469918e-58,0.0
energy_oil,Energy / Oil,XLK,vpin_z,initiated,141,-0.555681,-7.6159,3.9752340700709775e-12,0.0,-0.570981,-7.2258,3.1545134498827526e-11,0.0
energy_oil,Energy / Oil,XLK,kyle_lambda_100,initiated,141,0.0,40.5893,2.6151042779885718e-79,0.0,0.0,36.3294,3.78074350611651e-73,0.0
energy_oil,Energy / Oil,XLK,dollar_volume,initiated,141,12610376.316899,8.4932,2.6477283023401743e-14,0.0,19616883.11403,5.4852,1.874264598368934e-07,0.0
market_economy,Markets / Economy,DJT,logret,all,179,-9.1e-05,-1.1486,0.2522738464553065,0.258,-0.00052,-2.7292,0.006986007529901401,0.0136
market_economy,Markets / Economy,DJT,vol_z,all,179,0.079587,1.4926,0.137318091748655,0.1436,0.108884,0.9074,0.3654267233044831,0.3736
market_economy,Markets / Economy,DJT,dvol_z,all,179,0.074609,1.4094,0.16047458889411745,0.1632,0.083563,0.742,0.45908789026532726,0.4708
market_economy,Markets / Economy,DJT,signed_vol_tick,all,179,-47386.407821,-8.1032,8.278150581241308e-14,0.0,-54972.480447,-2.7252,0.007066932327586642,0.0116
market_economy,Markets / Economy,DJT,OFI_bvc,all,179,-0.042151,-3.7701,0.00022186269978087216,0.0004,-0.034658,-4.6496,6.461472756384129e-06,0.0
market_economy,Markets / Economy,DJT,vpin_50,all,179,0.549439,49.6861,1.6954038557727285e-105,0.0,0.56029,44.1218,9.520290776912476e-97,0.0
market_economy,Markets / Economy,DJT,vpin_z,all,179,0.022891,0.2642,0.7919579093528673,0.8028,0.083478,0.8879,0.37580611175204615,0.3608
market_economy,Markets / Economy,DJT,kyle_lambda_100,all,179,4e-06,72.1831,9.348762594011391e-134,0.0,5e-06,41.7508,7.043466761569183e-94,0.0
market_economy,Markets / Economy,DJT,dollar_volume,all,179,198116.655236,11.287,1.250900946691423e-22,0.0,241369.585294,5.446,1.691851113539731e-07,0.0
market_economy,Markets / Economy,DJT,logret,initiated,164,7e-05,1.3177,0.18946867984691088,0.1728,-0.000518,-2.5018,0.013341533774714526,0.018
market_economy,Markets / Economy,DJT,vol_z,initiated,164,0.050433,0.9024,0.3681596922473682,0.362,0.084425,0.648,0.5178826029015908,0.4972
market_economy,Markets / Economy,DJT,dvol_z,initiated,164,0.04592,0.826,0.41002490106342904,0.3972,0.057965,0.4743,0.6359276052397345,0.5972
market_economy,Markets / Economy,DJT,signed_vol_tick,initiated,164,-41557.426829,-7.9453,3.0141899984049083e-13,0.0,-57883.585366,-2.6383,0.009139324331220115,0.0144
market_economy,Markets / Economy,DJT,OFI_bvc,initiated,164,-0.022892,-3.0469,0.0026979729986200706,0.0036,-0.026307,-3.5825,0.00044896317020916217,0.0
market_economy,Markets / Economy,DJT,vpin_50,initiated,164,0.547188,46.9625,7.035212064041392e-96,0.0,0.559263,40.9518,1.0437974857461115e-86,0.0
market_economy,Markets / Economy,DJT,vpin_z,initiated,164,0.019843,0.2207,0.8256376316132985,0.8164,0.093985,0.9372,0.35009378598765273,0.3288
market_economy,Markets / Economy,DJT,kyle_lambda_100,initiated,164,4e-06,67.35,6.721633151070539e-121,0.0,5e-06,38.4927,1.0001802811324049e-83,0.0
market_economy,Markets / Economy,DJT,dollar_volume,initiated,164,188469.664977,10.229,2.780096560299839e-19,0.0,237233.201248,4.9156,2.1417520630996295e-06,0.0
market_economy,Markets / Economy,VXX,logret,all,179,-0.00061,-6.1241,5.685830574153674e-09,0.0,-0.000181,-1.0011,0.3181442463870594,0.3312
market_economy,Markets / Economy,VXX,vol_z,all,179,0.075722,1.1675,0.24456733194902655,0.2644,0.007283,0.0777,0.9381753955309788,0.9072
market_economy,Markets / Economy,VXX,dvol_z,all,179,0.074593,1.1548,0.2497390765829758,0.2516,-0.007275,-0.0817,0.9349409403244295,0.9556
market_economy,Markets / Economy,VXX,signed_vol_tick,all,179,-60942.614525,-2.1136,0.03594388970149836,0.0324,-76485.480447,-1.2468,0.21410645302598902,0.2084
market_economy,Markets / Economy,VXX,OFI_bvc,all,179,-0.031229,-2.8485,0.004910439586836856,0.004,0.025881,3.462,0.0006714470346109553,0.002
market_economy,Markets / Economy,VXX,vpin_50,all,179,0.559341,51.6328,1.9249167424580505e-107,0.0,0.559819,49.6246,1.2375847914070849e-104,0.0
market_economy,Markets / Economy,VXX,vpin_z,all,179,-0.017596,-0.2142,0.8306176539078138,0.8464,-0.01575,-0.1911,0.8486986701247351,0.8336
market_economy,Markets / Economy,VXX,kyle_lambda_100,all,179,2e-06,48.8897,4.1867248177988225e-105,0.0,2e-06,45.7142,2.7070278468153235e-100,0.0
market_economy,Markets / Economy,VXX,dollar_volume,all,179,2733998.55319,9.9251,9.363213654781963e-19,0.0,2115963.939507,7.0554,3.687930154618762e-11,0.0
market_economy,Markets / Economy,VXX,logret,initiated,155,-0.000314,-4.3569,2.398738588029775e-05,0.0,-0.00015,-0.7241,0.4701293813765378,0.4832
market_economy,Markets / Economy,VXX,vol_z,initiated,155,-0.167243,-3.7157,0.0002829977996718038,0.0,0.001686,0.0165,0.9868549850915722,0.9472
market_economy,Markets / Economy,VXX,dvol_z,initiated,155,-0.168043,-3.7715,0.00023090376889360134,0.0,-0.015779,-0.1643,0.8696787406549168,0.9232
market_economy,Markets / Economy,VXX,signed_vol_tick,initiated,155,30266.458065,1.7748,0.07790144855877401,0.078,-99518.135484,-1.4258,0.1559560269846233,0.1568
market_economy,Markets / Economy,VXX,OFI_bvc,initiated,155,-0.002278,-0.2907,0.77170954746427,0.7524,0.024221,3.0106,0.0030477853692895663,0.004
market_economy,Markets / Economy,VXX,vpin_50,initiated,155,0.538734,46.2532,1.1377340377042538e-90,0.0,0.541661,43.7897,2.382810563928395e-87,0.0
market_economy,Markets / Economy,VXX,vpin_z,initiated,155,-0.076156,-0.8181,0.4145883280178593,0.4004,-0.054403,-0.5757,0.5656492960920222,0.5712
market_economy,Markets / Economy,VXX,kyle_lambda_100,initiated,155,2e-06,42.9166,1.4262387489738064e-87,0.0,2e-06,39.8556,4.973640491949434e-83,0.0
market_economy,Markets / Economy,VXX,dollar_volume,initiated,155,1707657.169197,9.394,7.466127803645804e-17,0.0,2074812.1412,6.4493,1.3765125317521494e-09,0.0
market_economy,Markets / Economy,SPY,logret,all,179,8.4e-05,3.2475,0.0013915653270057213,0.0008,4.7e-05,1.3803,0.16923990933274313,0.1784
market_economy,Markets / Economy,SPY,vol_z,all,179,0.228546,2.9761,0.003325710255329335,0.0032,0.101237,0.8522,0.3952211020134859,0.3932
market_economy,Markets / Economy,SPY,dvol_z,all,179,0.229883,2.9847,0.0032374062925442015,0.0044,0.102826,0.8609,0.39046765815920803,0.386
market_economy,Markets / Economy,SPY,signed_vol_tick,all,179,801052.430168,3.0254,0.0028506532505206622,0.0028,1389957.659218,2.73,0.006970503054776181,0.014
market_economy,Markets / Economy,SPY,OFI_bvc,all,179,0.053413,3.1508,0.0019107593754324468,0.002,-0.020459,-2.5185,0.0126681512387706,0.0136
market_economy,Markets / Economy,SPY,vpin_50,all,179,0.548701,56.2106,1.6846421026762443e-113,0.0,0.556675,52.1053,4.341104850507501e-108,0.0
market_economy,Markets / Economy,SPY,vpin_z,all,179,-0.029318,-0.4225,0.6732050911089422,0.68,0.085833,1.0905,0.2770222693924011,0.2576
market_economy,Markets / Economy,SPY,kyle_lambda_100,all,179,0.0,50.74,8.738898995439172e-108,0.0,0.0,49.2339,1.3080915763366451e-105,0.0
market_economy,Markets / Economy,SPY,dollar_volume,all,179,343635953.47219,12.33,1.1966828412046048e-25,0.0,361817274.760498,5.8263,2.602742183439799e-08,0.0
market_economy,Markets / Economy,SPY,logret,initiated,144,-1.7e-05,-1.2001,0.23207050517482897,0.2352,2e-05,0.5085,0.6118720261235047,0.5988
market_economy,Markets / Economy,SPY,vol_z,initiated,144,-0.170624,-3.5356,0.0005486474794140629,0.0,0.222795,1.5582,0.12140665879583097,0.1312
market_economy,Markets / Economy,SPY,dvol_z,initiated,144,-0.170939,-3.545,0.0005309849280032738,0.0,0.224972,1.5638,0.12006611959644733,0.1372
market_economy,Markets / Economy,SPY,signed_vol_tick,initiated,144,-340629.229167,-2.5052,0.013361202830986225,0.0196,1826841.534722,2.9209,0.004056751825361488,0.006
market_economy,Markets / Economy,SPY,OFI_bvc,initiated,144,-0.009212,-0.9074,0.36572513243714466,0.354,-0.016531,-1.9248,0.056239492119208166,0.054
market_economy,Markets / Economy,SPY,vpin_50,initiated,144,0.52044,51.2594,3.678745258824417e-92,0.0,0.528473,45.4315,2.7753040856062914e-85,0.0
market_economy,Markets / Economy,SPY,vpin_z,initiated,144,-0.182603,-2.282,0.024005989258020426,0.0196,-0.061796,-0.6698,0.5040950713006876,0.4656
market_economy,Markets / Economy,SPY,kyle_lambda_100,initiated,144,0.0,46.3822,4.5416478978218407e-88,0.0,0.0,45.9456,1.614077866910871e-87,0.0
market_economy,Markets / Economy,SPY,dollar_volume,initiated,144,221175226.012838,9.2781,2.5017560643421905e-16,0.0,424346538.928548,5.6542,8.217601343507325e-08,0.0
market_economy,Markets / Economy,QQQ,logret,all,179,0.000101,2.9384,0.0037367132134998393,0.0048,3.4e-05,0.7489,0.4549177691312756,0.4356
market_economy,Markets / Economy,QQQ,vol_z,all,179,0.145864,3.3679,0.00092839406902003,0.0012,-0.125587,-3.5801,0.0004428519947235011,0.0
market_economy,Markets / Economy,QQQ,dvol_z,all,179,0.147239,3.3805,0.0008893778111588668,0.0024,-0.125611,-3.5704,0.00045837672080716784,0.0008
market_economy,Markets / Economy,QQQ,signed_vol_tick,all,179,427936.49162,1.1494,0.2519439489506834,0.236,1578621.670391,3.3738,0.000909986323518156,0.0024
market_economy,Markets / Economy,QQQ,OFI_bvc,all,179,0.050987,2.8367,0.005087310388918436,0.0036,-0.016017,-2.6416,0.008985451320548402,0.0104
market_economy,Markets / Economy,QQQ,vpin_50,all,179,0.51507,43.2819,4.515050471825271e-95,0.0,0.520973,46.8115,1.5736216092727135e-100,0.0
market_economy,Markets / Economy,QQQ,vpin_z,all,179,-0.00104,-0.0129,0.9897530230972758,0.982,0.061106,0.7614,0.4474305187558495,0.4504
market_economy,Markets / Economy,QQQ,kyle_lambda_100,all,179,0.0,33.6525,4.398091824092055e-79,0.0,0.0,31.1166,6.669309943232554e-74,0.0
market_economy,Markets / Economy,QQQ,dollar_volume,all,179,314606738.21878,9.0909,1.9037989157011233e-16,0.0,264029690.398508,5.4403,1.7395855751405372e-07,0.0
market_economy,Markets / Economy,QQQ,logret,initiated,143,-3.7e-05,-2.4196,0.016800935913758534,0.0172,-1.2e-05,-0.2173,0.8282824265877691,0.8216
market_economy,Markets / Economy,QQQ,vol_z,initiated,143,-0.075506,-2.9399,0.003833446945925274,0.0004,-0.02901,-0.7918,0.42982025453705386,0.4416
market_economy,Markets / Economy,QQQ,dvol_z,initiated,143,-0.075507,-2.9296,0.003955182083031459,0.0016,-0.028927,-0.7859,0.43321906742575855,0.418
market_economy,Markets / Economy,QQQ,signed_vol_tick,initiated,143,-57823.405594,-0.1341,0.8935095372745716,0.904,2039286.629371,3.5234,0.0005736517955975831,0.0016
market_economy,Markets / Economy,QQQ,OFI_bvc,initiated,143,-0.015792,-1.3888,0.16705566489299975,0.1524,-0.012156,-2.0147,0.04582333396781202,0.0484
market_economy,Markets / Economy,QQQ,vpin_50,initiated,143,0.483661,36.4805,9.617576089508115e-73,0.0,0.491041,40.162,5.175173206533129e-78,0.0
market_economy,Markets / Economy,QQQ,vpin_z,initiated,143,-0.144896,-1.504,0.13485432645242038,0.1308,-0.069098,-0.7287,0.46739043544811376,0.4504
market_economy,Markets / Economy,QQQ,kyle_lambda_100,initiated,143,0.0,30.2527,8.961291355274143e-64,0.0,0.0,27.7154,3.776314625517032e-59,0.0
market_economy,Markets / Economy,QQQ,dollar_volume,initiated,143,287975377.429209,6.8104,2.543350467544741e-10,0.0,312312635.135284,5.2449,5.561634443266546e-07,0.0
market_economy,Markets / Economy,XLE,logret,all,179,-3e-06,-0.0947,0.9246740053795458,0.862,0.000118,1.5624,0.11997330993520713,0.1316
market_economy,Markets / Economy,XLE,vol_z,all,179,0.263753,3.1986,0.001634841453383088,0.0028,0.051917,0.4919,0.6234304529166468,0.5872
market_economy,Markets / Economy,XLE,dvol_z,all,179,0.265008,3.2131,0.0015588751864844264,0.0008,0.050034,0.4785,0.6328765779440704,0.5968
market_economy,Markets / Economy,XLE,signed_vol_tick,all,179,98947.005587,0.8759,0.38225813926214636,0.378,-1001022.27933,-2.4275,0.016199754030945167,0.0176
market_economy,Markets / Economy,XLE,OFI_bvc,all,179,0.042772,4.9114,2.038266652016623e-06,0.0,0.019944,2.339,0.02044623666372493,0.0248
market_economy,Markets / Economy,XLE,vpin_50,all,179,0.46822,36.3181,3.9096228911291705e-83,0.0,0.442579,35.1188,6.709511903427092e-81,0.0
market_economy,Markets / Economy,XLE,vpin_z,all,179,-0.441612,-5.8805,2.0451430768802245e-08,0.0,-0.626544,-7.478,3.5575178634737503e-12,0.0
market_economy,Markets / Economy,XLE,kyle_lambda_100,all,179,0.0,45.1365,2.1769155822881933e-99,0.0,0.0,42.5362,3.4485455941806206e-95,0.0
market_economy,Markets / Economy,XLE,dollar_volume,all,179,21061680.623548,11.787,4.500831282551038e-24,0.0,21526387.112071,5.6433,6.473192000879988e-08,0.0
market_economy,Markets / Economy,XLE,logret,initiated,175,1.5e-05,0.7883,0.431607900613757,0.4304,0.000134,1.7431,0.08308251333325457,0.1104
market_economy,Markets / Economy,XLE,vol_z,initiated,175,0.226721,2.8169,0.005409612747312716,0.0024,0.038096,0.3546,0.7233110413348071,0.6992
market_economy,Markets / Economy,XLE,dvol_z,initiated,175,0.227878,2.8302,0.0052000399447657605,0.0056,0.036162,0.3398,0.7343838191105143,0.7232
market_economy,Markets / Economy,XLE,signed_vol_tick,initiated,175,156074.874286,1.7354,0.08444038326828555,0.0884,-982402.36,-2.332,0.020845743438209316,0.0328
market_economy,Markets / Economy,XLE,OFI_bvc,initiated,175,0.048137,7.0349,4.390071459887732e-11,0.0,0.024782,3.0219,0.002891559048553434,0.0032
market_economy,Markets / Economy,XLE,vpin_50,initiated,175,0.460972,37.1283,1.805021350519274e-83,0.0,0.436387,35.3564,2.851280334536116e-80,0.0
market_economy,Markets / Economy,XLE,vpin_z,initiated,175,-0.485182,-6.6886,3.1155647681199344e-10,0.0,-0.661776,-7.9325,2.744708352781717e-13,0.0
market_economy,Markets / Economy,XLE,kyle_lambda_100,initiated,175,0.0,45.4187,2.031052757644334e-98,0.0,0.0,42.7397,3.356330868387281e-94,0.0
market_economy,Markets / Economy,XLE,dollar_volume,initiated,175,20202230.265393,11.7883,5.943572596109587e-24,0.0,21310007.47982,5.4738,1.5172943187962603e-07,0.0
market_economy,Markets / Economy,USO,logret,all,179,-0.000341,-4.8733,2.4175559456134265e-06,0.0,-0.000562,-2.3308,0.02088500411508314,0.0212
market_economy,Markets / Economy,USO,vol_z,all,179,0.076941,1.0654,0.28815366292996936,0.2996,-0.020085,-0.2038,0.8387051940944921,0.8668
market_economy,Markets / Economy,USO,dvol_z,all,179,0.073357,1.0254,0.30655139424612166,0.3228,-0.036795,-0.3956,0.6928405497934724,0.7108
market_economy,Markets / Economy,USO,signed_vol_tick,all,179,-485098.072626,-4.7525,4.126499588967614e-06,0.0,-175267.212291,-2.0387,0.042959446921516445,0.0536
market_economy,Markets / Economy,USO,OFI_bvc,all,179,-0.022037,-2.3817,0.018286927631387284,0.016,-0.015098,-2.4501,0.01524789455670116,0.0144
market_economy,Markets / Economy,USO,vpin_50,all,179,0.523296,46.6429,2.815101388312257e-100,0.0,0.504782,37.0137,2.0982042134273245e-84,0.0
market_economy,Markets / Economy,USO,vpin_z,all,179,0.329521,3.8458,0.00016836947777507962,0.0,0.227948,2.2683,0.024538656788691406,0.0192
market_economy,Markets / Economy,USO,kyle_lambda_100,all,179,0.0,33.0168,8.220981907966186e-78,0.0,0.0,16.3689,2.437447846772047e-37,0.0
market_economy,Markets / Economy,USO,dollar_volume,all,179,22936814.041373,7.183,1.7949955114296282e-11,0.0,8628005.920283,5.631,6.874261033689222e-08,0.0
market_economy,Markets / Economy,USO,logret,initiated,154,-0.000127,-3.5938,0.000438828313145605,0.0004,-0.000573,-2.1241,0.0352717446101211,0.0328
market_economy,Markets / Economy,USO,vol_z,initiated,154,-0.168239,-4.647,7.214930935875704e-06,0.0,0.03426,0.3021,0.7629574675468425,0.7112
market_economy,Markets / Economy,USO,dvol_z,initiated,154,-0.166465,-4.542,1.1226866105807303e-05,0.0,0.015284,0.1429,0.8865441407156218,0.8476
market_economy,Markets / Economy,USO,signed_vol_tick,initiated,154,-96641.162338,-2.3883,0.01814499185614393,0.0196,-196079.305195,-1.9648,0.05124554444551981,0.0528
market_economy,Markets / Economy,USO,OFI_bvc,initiated,154,-0.017816,-2.0556,0.041520604196132314,0.042,-0.009554,-1.5428,0.12494815877686982,0.1228
market_economy,Markets / Economy,USO,vpin_50,initiated,154,0.512618,42.6619,8.940051668149574e-86,0.0,0.493322,32.8,2.6027924865431065e-70,0.0
market_economy,Markets / Economy,USO,vpin_z,initiated,154,0.330134,3.5847,0.0004557011514817649,0.0,0.236105,2.123,0.035391197612569106,0.0348
market_economy,Markets / Economy,USO,kyle_lambda_100,initiated,154,0.0,29.3148,1.1609201513842003e-64,0.0,0.0,14.7533,3.3481083803780508e-31,0.0
market_economy,Markets / Economy,USO,dollar_volume,initiated,154,11844475.493325,7.0728,5.0860370392432906e-11,0.0,9813310.073094,5.5751,1.091232875528121e-07,0.0
market_economy,Markets / Economy,GLD,logret,all,179,1.3e-05,0.3063,0.7597637869054599,0.7668,-0.001196,-4.3411,2.373907024253286e-05,0.0
market_economy,Markets / Economy,GLD,vol_z,all,179,0.21153,2.8961,0.0042517694369697085,0.0048,-0.051407,-0.6955,0.48762306866537153,0.5044
market_economy,Markets / Economy,GLD,dvol_z,all,179,0.213095,2.9065,0.004119032909312166,0.0036,-0.070655,-1.0234,0.3075175858979548,0.3024
market_economy,Markets / Economy,GLD,signed_vol_tick,all,179,41582.49162,1.0624,0.2894788809910516,0.3056,-947931.335196,-3.6225,0.00038040702324335324,0.0012
market_economy,Markets / Economy,GLD,OFI_bvc,all,179,0.00438,0.5488,0.5838527039460824,0.5568,-0.021861,-3.0687,0.0024862569010878294,0.0036
market_economy,Markets / Economy,GLD,vpin_50,all,179,0.41151,33.3368,1.8005082655469133e-77,0.0,0.410125,31.0293,7.930575321805262e-73,0.0
market_economy,Markets / Economy,GLD,vpin_z,all,179,-0.456562,-6.3812,1.537966081405732e-09,0.0,-0.414522,-5.1645,6.545261048117826e-07,0.0
market_economy,Markets / Economy,GLD,kyle_lambda_100,all,179,0.0,32.6524,4.488935651691772e-77,0.0,0.0,21.726,6.049604525416206e-52,0.0
market_economy,Markets / Economy,GLD,dollar_volume,all,179,60098319.442539,6.5486,6.015475112116388e-10,0.0,85094152.210964,4.3261,2.5245284299475986e-05,0.0004
market_economy,Markets / Economy,GLD,logret,initiated,149,-8.9e-05,-2.2353,0.02689309631886055,0.0312,-0.001398,-4.2769,3.383907185278455e-05,0.0
market_economy,Markets / Economy,GLD,vol_z,initiated,149,-0.065361,-1.1396,0.256299204924077,0.226,-0.064207,-0.764,0.44608845826775134,0.4492
market_economy,Markets / Economy,GLD,dvol_z,initiated,149,-0.066845,-1.1704,0.2437340199990038,0.242,-0.087736,-1.1283,0.26103288664914126,0.2572
market_economy,Markets / Economy,GLD,signed_vol_tick,initiated,149,-53059.550336,-1.2996,0.1957536333985224,0.1872,-1080260.322148,-3.4521,0.0007252554022227776,0.0012
market_economy,Markets / Economy,GLD,OFI_bvc,initiated,149,-0.017729,-2.6756,0.008298888495781129,0.0088,-0.02267,-3.0438,0.0027653995229093144,0.002
market_economy,Markets / Economy,GLD,vpin_50,initiated,149,0.392569,28.7984,1.2676874656368762e-61,0.0,0.392691,26.0142,2.7705996752405327e-56,0.0
market_economy,Markets / Economy,GLD,vpin_z,initiated,149,-0.525013,-6.5402,9.996244837167911e-10,0.0,-0.48953,-5.3658,3.1463467514700455e-07,0.0
market_economy,Markets / Economy,GLD,kyle_lambda_100,initiated,149,0.0,30.3335,2.135116000906391e-65,0.0,0.0,18.7339,6.820404860211849e-41,0.0
market_economy,Markets / Economy,GLD,dollar_volume,initiated,149,54308228.658879,5.0252,1.431510783187099e-06,0.0,93053734.619164,3.9635,0.00011455177692856657,0.0
market_economy,Markets / Economy,UUP,logret,all,179,-3.7e-05,-2.3668,0.019015180643883963,0.018,0.000155,4.1459,5.2300750964559144e-05,0.0
market_economy,Markets / Economy,UUP,vol_z,all,179,0.432753,4.3712,2.096743493481164e-05,0.0004,0.37811,2.6724,0.008229470646485207,0.012
market_economy,Markets / Economy,UUP,dvol_z,all,179,0.431516,4.3693,2.112899629388217e-05,0.0,0.382784,2.684,0.007961382136544426,0.0088
market_economy,Markets / Economy,UUP,signed_vol_tick,all,179,79908.150838,5.5155,1.2090213753172623e-07,0.0,77189.798883,3.2498,0.001381008866901545,0.0028
market_economy,Markets / Economy,UUP,OFI_bvc,all,179,-0.005424,-0.8742,0.38316081429242976,0.3876,0.016531,3.4721,0.0006481919794295123,0.0008
market_economy,Markets / Economy,UUP,vpin_50,all,179,0.332202,31.0339,9.954230799991481e-74,0.0,0.354698,24.5654,4.469487973970689e-59,0.0
market_economy,Markets / Economy,UUP,vpin_z,all,179,0.457576,6.3991,1.3401030953136931e-09,0.0,0.589385,5.4533,1.6341112606604362e-07,0.0
market_economy,Markets / Economy,UUP,kyle_lambda_100,all,179,0.0,36.8631,3.011103619998027e-85,0.0,0.0,28.8794,4.396528731037795e-69,0.0
market_economy,Markets / Economy,UUP,dollar_volume,all,179,1185348.868743,8.1552,6.05188619531862e-14,0.0,662426.891902,5.9239,1.589331360795427e-08,0.0
market_economy,Markets / Economy,UUP,logret,initiated,143,1.5e-05,1.4162,0.15891777854682515,0.1624,0.000168,3.8858,0.00015590489992993933,0.0004
market_economy,Markets / Economy,UUP,vol_z,initiated,143,-0.049917,-0.8819,0.3793392374584732,0.388,0.561265,3.2285,0.0015458823678043603,0.0044
market_economy,Markets / Economy,UUP,dvol_z,initiated,143,-0.049146,-0.8656,0.38815369831130553,0.3884,0.567161,3.2363,0.0015069162681261956,0.0012
market_economy,Markets / Economy,UUP,signed_vol_tick,initiated,143,10530.699301,1.3028,0.1947613928547288,0.1964,96279.321678,3.2597,0.0013957774676184784,0.0036
market_economy,Markets / Economy,UUP,OFI_bvc,initiated,143,0.01442,2.6171,0.009828539465933584,0.0132,0.02042,3.4533,0.0007300326865638392,0.0012
market_economy,Markets / Economy,UUP,vpin_50,initiated,143,0.334589,25.6185,4.2193909393711066e-55,0.0,0.364084,20.4808,3.1484755118114397e-44,0.0
market_economy,Markets / Economy,UUP,vpin_z,initiated,143,0.386876,4.5869,9.79106008604846e-06,0.0,0.57745,4.3357,2.7364670612129732e-05,0.0004
market_economy,Markets / Economy,UUP,kyle_lambda_100,initiated,143,0.0,33.8823,6.461707079689808e-70,0.0,0.0,27.9396,1.4343955158956774e-59,0.0
market_economy,Markets / Economy,UUP,dollar_volume,initiated,143,414371.72325,7.7572,1.5395478022358964e-12,0.0,827193.367411,6.0545,1.194043130896547e-08,0.0
market_economy,Markets / Economy,XLF,logret,all,179,5.4e-05,3.105,0.0022146260955202644,0.0008,2e-06,0.0441,0.9648873177534214,0.9716
market_economy,Markets / Economy,XLF,vol_z,all,179,0.172905,2.4249,0.016312021804201524,0.0188,0.126946,1.0091,0.3143073686649203,0.3044
market_economy,Markets / Economy,XLF,dvol_z,all,179,0.172776,2.4205,0.016505870274534984,0.0168,0.129087,1.0181,0.309997382903968,0.32
market_economy,Markets / Economy,XLF,signed_vol_tick,all,179,100021.636872,1.2942,0.19727365658778215,0.1876,589791.189944,1.5757,0.11686133782673258,0.1352
